no,name,relation,target_attribute
NO.176,九幽菇,weak_against,武
NO.176,九幽菇,weak_against,机械
NO.176,九幽菇,weak_against,虫
NO.176,九幽菇,resist,普通
NO.176,九幽菇,resist,电
NO.176,九幽菇,resist,地
NO.176,九幽菇,resist,光
NO.177,斑斑,strong_against,草
NO.177,斑斑,strong_against,虫
NO.177,斑斑,strong_against,武
NO.177,斑斑,weak_against,冰
NO.177,斑斑,weak_against,电
NO.177,斑斑,resist,草
NO.177,斑斑,resist,虫
NO.177,斑斑,resist,武
NO.177,斑斑,resisted,龙
NO.177,斑斑,resisted,电
NO.177,斑斑,resisted,机械
NO.177,斑斑,resisted,地
NO.178,斑枭,strong_against,草
NO.178,斑枭,strong_against,虫
NO.178,斑枭,strong_against,武
NO.178,斑枭,weak_against,冰
NO.178,斑枭,weak_against,电
NO.178,斑枭,resist,草
NO.178,斑枭,resist,虫
NO.178,斑枭,resist,武
NO.178,斑枭,resisted,龙
NO.178,斑枭,resisted,电
NO.178,斑枭,resisted,机械
NO.178,斑枭,resisted,地
NO.179,草头鸭,strong_against,水
NO.179,草头鸭,strong_against,地
NO.179,草头鸭,strong_against,光
NO.179,草头鸭,weak_against,火
NO.179,草头鸭,weak_against,冰
NO.179,草头鸭,weak_against,毒
NO.179,草头鸭,weak_against,虫
NO.179,草头鸭,weak_against,翼
NO.179,草头鸭,resist,水
NO.179,草头鸭,resist,地
NO.179,草头鸭,resist,电
NO.179,草头鸭,resist,光
NO.179,草头鸭,resisted,火
NO.179,草头鸭,resisted,龙
NO.179,草头鸭,resisted,毒
NO.179,草头鸭,resisted,虫
NO.179,草头鸭,resisted,翼
NO.179,草头鸭,resisted,机械
NO.180,卷毛鸭,weak_against,火
NO.180,卷毛鸭,weak_against,冰
NO.180,卷毛鸭,weak_against,毒
NO.180,卷毛鸭,weak_against,翼
NO.180,卷毛鸭,weak_against,萌
NO.180,卷毛鸭,weak_against,幻
NO.180,卷毛鸭,resist,水
NO.180,卷毛鸭,resist,地
NO.180,卷毛鸭,resist,电
NO.180,卷毛鸭,resist,光
NO.180,卷毛鸭,resist,恶
NO.181,海豹战士,weak_against,翼
NO.181,海豹战士,weak_against,萌
NO.181,海豹战士,weak_against,幻
NO.181,海豹战士,weak_against,草
NO.181,海豹战士,weak_against,电
NO.181,海豹战士,resist,地
NO.181,海豹战士,resist,虫
NO.181,海豹战士,resist,恶
NO.181,海豹战士,resist,火
NO.181,海豹战士,resist,机械
NO.182,海豹船长,weak_against,翼
NO.182,海豹船长,weak_against,萌
NO.182,海豹船长,weak_against,幻
NO.182,海豹船长,weak_against,草
NO.182,海豹船长,weak_against,电
NO.182,海豹船长,resist,地
NO.182,海豹船长,resist,虫
NO.182,海豹船长,resist,恶
NO.182,海豹船长,resist,火
NO.182,海豹船长,resist,机械
NO.183,号儿鱼,strong_against,火
NO.183,号儿鱼,strong_against,地
NO.183,号儿鱼,strong_against,机械
NO.183,号儿鱼,weak_against,草
NO.183,号儿鱼,weak_against,电
NO.183,号儿鱼,resist,火
NO.183,号儿鱼,resist,机械
NO.183,号儿鱼,resisted,草
NO.183,号儿鱼,resisted,冰
NO.183,号儿鱼,resisted,龙
NO.184,圆号鱼,strong_against,火
NO.184,圆号鱼,strong_against,地
NO.184,圆号鱼,strong_against,机械
NO.184,圆号鱼,weak_against,草
NO.184,圆号鱼,weak_against,电
NO.184,圆号鱼,resist,火
NO.184,圆号鱼,resist,机械
NO.184,圆号鱼,resisted,草
NO.184,圆号鱼,resisted,冰
NO.184,圆号鱼,resisted,龙
NO.185,甜田螺,weak_against,草
NO.185,甜田螺,weak_against,电
NO.185,甜田螺,weak_against,毒
NO.185,甜田螺,weak_against,恶
NO.185,甜田螺,resist,火
NO.185,甜田螺,resist,武
NO.185,甜田螺,resist,虫
NO.186,壳乙螺,weak_against,草
NO.186,壳乙螺,weak_against,电
NO.186,壳乙螺,weak_against,毒
NO.186,壳乙螺,weak_against,恶
NO.186,壳乙螺,resist,火
NO.186,壳乙螺,resist,武
NO.186,壳乙螺,resist,虫
NO.187,卡洛儿,weak_against,草
NO.187,卡洛儿,weak_against,电
NO.187,卡洛儿,weak_against,毒
NO.187,卡洛儿,weak_against,恶
NO.187,卡洛儿,resist,火
NO.187,卡洛儿,resist,武
NO.187,卡洛儿,resist,虫
NO.188,棋棋（白子）,weak_against,萌
NO.188,棋棋（白子）,weak_against,幻
NO.188,棋棋（白子）,weak_against,草
NO.188,棋棋（白子）,weak_against,水
NO.188,棋棋（白子）,weak_against,冰
NO.188,棋棋（白子）,weak_against,武
NO.188,棋棋（白子）,weak_against,机械
NO.188,棋棋（白子）,resist,地
NO.188,棋棋（白子）,resist,虫
NO.188,棋棋（白子）,resist,恶
NO.188,棋棋（白子）,resist,普通
NO.188,棋棋（白子）,resist,火
NO.188,棋棋（白子）,resist,电
NO.188,棋棋（白子）,resist,毒
NO.189,棋骑士（白子）,weak_against,萌
NO.189,棋骑士（白子）,weak_against,幻
NO.189,棋骑士（白子）,weak_against,草
NO.189,棋骑士（白子）,weak_against,水
NO.189,棋骑士（白子）,weak_against,冰
NO.189,棋骑士（白子）,weak_against,武
NO.189,棋骑士（白子）,weak_against,机械
NO.189,棋骑士（白子）,resist,地
NO.189,棋骑士（白子）,resist,虫
NO.189,棋骑士（白子）,resist,恶
NO.189,棋骑士（白子）,resist,普通
NO.189,棋骑士（白子）,resist,火
NO.189,棋骑士（白子）,resist,电
NO.189,棋骑士（白子）,resist,毒
NO.190,棋齐垒（白子）,weak_against,萌
NO.190,棋齐垒（白子）,weak_against,幻
NO.190,棋齐垒（白子）,weak_against,草
NO.190,棋齐垒（白子）,weak_against,水
NO.190,棋齐垒（白子）,weak_against,冰
NO.190,棋齐垒（白子）,weak_against,武
NO.190,棋齐垒（白子）,weak_against,机械
NO.190,棋齐垒（白子）,resist,地
NO.190,棋齐垒（白子）,resist,虫
NO.190,棋齐垒（白子）,resist,恶
NO.190,棋齐垒（白子）,resist,普通
NO.190,棋齐垒（白子）,resist,火
NO.190,棋齐垒（白子）,resist,电
NO.190,棋齐垒（白子）,resist,毒
NO.191,棋祈督（白子）,weak_against,萌
NO.191,棋祈督（白子）,weak_against,幻
NO.191,棋祈督（白子）,weak_against,草
NO.191,棋祈督（白子）,weak_against,水
NO.191,棋祈督（白子）,weak_against,冰
NO.191,棋祈督（白子）,weak_against,武
NO.191,棋祈督（白子）,weak_against,机械
NO.191,棋祈督（白子）,resist,地
NO.191,棋祈督（白子）,resist,虫
NO.191,棋祈督（白子）,resist,恶
NO.191,棋祈督（白子）,resist,普通
NO.191,棋祈督（白子）,resist,火
NO.191,棋祈督（白子）,resist,电
NO.191,棋祈督（白子）,resist,毒
NO.192,棋绮后（白子）,weak_against,萌
NO.192,棋绮后（白子）,weak_against,幻
NO.192,棋绮后（白子）,weak_against,草
NO.192,棋绮后（白子）,weak_against,水
NO.192,棋绮后（白子）,weak_against,冰
NO.192,棋绮后（白子）,weak_against,武
NO.192,棋绮后（白子）,weak_against,机械
NO.192,棋绮后（白子）,resist,地
NO.192,棋绮后（白子）,resist,虫
NO.192,棋绮后（白子）,resist,恶
NO.192,棋绮后（白子）,resist,普通
NO.192,棋绮后（白子）,resist,火
NO.192,棋绮后（白子）,resist,电
NO.192,棋绮后（白子）,resist,毒
NO.193,奔波鼠,strong_against,火
NO.193,奔波鼠,strong_against,冰
NO.193,奔波鼠,strong_against,电
NO.193,奔波鼠,strong_against,毒
NO.193,奔波鼠,weak_against,草
NO.193,奔波鼠,weak_against,水
NO.193,奔波鼠,weak_against,冰
NO.193,奔波鼠,weak_against,武
NO.193,奔波鼠,weak_against,机械
NO.193,奔波鼠,resist,普通
NO.193,奔波鼠,resist,火
NO.193,奔波鼠,resist,翼
NO.193,奔波鼠,resist,电
NO.193,奔波鼠,resist,毒
NO.193,奔波鼠,resisted,草
NO.193,奔波鼠,resisted,武
NO.194,流浪鼠,strong_against,火
NO.194,流浪鼠,strong_against,冰
NO.194,流浪鼠,strong_against,电
NO.194,流浪鼠,strong_against,毒
NO.194,流浪鼠,weak_against,草
NO.194,流浪鼠,weak_against,水
NO.194,流浪鼠,weak_against,冰
NO.194,流浪鼠,weak_against,武
NO.194,流浪鼠,weak_against,机械
NO.194,流浪鼠,resist,普通
NO.194,流浪鼠,resist,火
NO.194,流浪鼠,resist,翼
NO.194,流浪鼠,resist,电
NO.194,流浪鼠,resist,毒
NO.194,流浪鼠,resisted,草
NO.194,流浪鼠,resisted,武
NO.195,呆小路,weak_against,火
NO.195,呆小路,weak_against,冰
NO.195,呆小路,weak_against,毒
NO.195,呆小路,weak_against,翼
NO.195,呆小路,weak_against,恶
NO.195,呆小路,weak_against,机械
NO.195,呆小路,resist,水
NO.195,呆小路,resist,地
NO.195,呆小路,resist,电
NO.195,呆小路,resist,光
NO.195,呆小路,resist,武
NO.196,舞动路路,weak_against,火
NO.196,舞动路路,weak_against,冰
NO.196,舞动路路,weak_against,毒
NO.196,舞动路路,weak_against,翼
NO.196,舞动路路,weak_against,恶
NO.196,舞动路路,weak_against,机械
NO.196,舞动路路,resist,水
NO.196,舞动路路,resist,地
NO.196,舞动路路,resist,电
NO.196,舞动路路,resist,光
NO.196,舞动路路,resist,���
NO.197,白发路路,weak_against,火
NO.197,白发路路,weak_against,冰
NO.197,白发路路,weak_against,毒
NO.197,白发路路,weak_against,翼
NO.197,白发路路,weak_against,恶
NO.197,白发路路,weak_against,机械
NO.197,白发路路,resist,水
NO.197,白发路路,resist,地
NO.197,白发路路,resist,电
NO.197,白发路路,resist,光
NO.197,白发路路,resist,武
NO.198,逗逗,strong_against,龙
NO.198,逗逗,strong_against,武
NO.198,逗逗,strong_against,恶
NO.198,逗逗,weak_against,毒
NO.198,逗逗,weak_against,恶
NO.198,逗逗,weak_against,机械
NO.198,逗逗,resist,武
NO.198,逗逗,resist,虫
NO.198,逗逗,resisted,火
NO.198,逗逗,resisted,毒
NO.198,逗逗,resisted,机械
NO.199,气球猫,strong_against,龙
NO.199,气球猫,strong_against,武
NO.199,气球猫,strong_against,恶
NO.199,气球猫,weak_against,毒
NO.199,气球猫,weak_against,恶
NO.199,气球猫,weak_against,机械
NO.199,气球猫,resist,武
NO.199,气球猫,resist,虫
NO.199,气球猫,resisted,火
NO.199,气球猫,resisted,毒
NO.199,气球猫,resisted,机械
NO.200,梦想三三,strong_against,龙
NO.200,梦想三三,strong_against,武
NO.200,梦想三三,strong_against,恶
NO.200,梦想三三,weak_against,毒
NO.200,梦想三三,weak_against,恶
NO.200,梦想三三,weak_against,机械
NO.200,梦想三三,resist,武
NO.200,梦想三三,resist,虫
NO.200,梦想三三,resisted,火
NO.200,梦想三三,resisted,毒
NO.200,梦想三三,resisted,机械
NO.201,花怨鳗,weak_against,草
NO.201,花怨鳗,weak_against,冰
NO.201,花怨鳗,weak_against,武
NO.201,花怨鳗,weak_against,机械
NO.201,花怨鳗,weak_against,虫
NO.201,花怨鳗,resist,普通
NO.201,花怨鳗,resist,电
NO.201,花怨鳗,resist,地
NO.201,花怨鳗,resist,光
NO.202,鳗尾兽,weak_against,草
NO.202,鳗尾兽,weak_against,冰
NO.202,鳗尾兽,weak_against,武
NO.202,鳗尾兽,weak_against,机械
NO.202,鳗尾兽,weak_against,虫
NO.202,鳗尾兽,resist,普通
NO.202,鳗尾兽,resist,电
NO.202,鳗尾兽,resist,地
NO.202,鳗尾兽,resist,光
NO.203,伊雷龙,strong_against,龙
NO.203,伊雷龙,weak_against,冰
NO.203,伊雷龙,weak_against,龙
NO.203,伊雷龙,weak_against,萌
NO.203,伊雷龙,resist,草
NO.203,伊雷龙,resist,火
NO.203,伊雷龙,resist,水
NO.203,伊雷龙,resist,电
NO.203,伊雷龙,resist,翼
NO.203,伊雷龙,resisted,机械
NO.204,伊兰亚龙,strong_against,龙
NO.204,伊兰亚龙,weak_against,冰
NO.204,伊兰亚龙,weak_against,龙
NO.204,伊兰亚龙,weak_against,萌
NO.204,伊兰亚龙,resist,草
NO.204,伊兰亚龙,resist,火
NO.204,伊兰亚龙,resist,水
NO.204,伊兰亚龙,resist,电
NO.204,伊兰亚龙,resist,翼
NO.204,伊兰亚龙,resisted,机械
NO.205,拉特,strong_against,水
NO.205,拉特,strong_against,翼
NO.205,拉特,weak_against,地
NO.205,拉特,resist,电
NO.205,拉特,resist,翼
NO.205,拉特,resist,机械
NO.205,拉特,resisted,草
NO.205,拉特,resisted,地
NO.205,拉特,resisted,龙
NO.205,拉特,resisted,电
NO.206,酷拉,strong_against,水
NO.206,酷拉,strong_against,翼
NO.206,酷拉,weak_against,地
NO.206,酷拉,resist,电
NO.206,酷拉,resist,翼
NO.206,酷拉,resist,机械
NO.206,酷拉,resisted,草
NO.206,酷拉,resisted,地
NO.206,酷拉,resisted,龙
NO.206,酷拉,resisted,电
NO.207,闪电环,strong_against,水
NO.207,闪电环,strong_against,翼
NO.207,闪电环,weak_against,地
NO.207,闪电环,resist,电
NO.207,闪电环,resist,翼
NO.207,闪电环,resist,机械
NO.207,闪电环,resisted,草
NO.207,闪电环,resisted,地
NO.207,闪电环,resisted,龙
NO.207,闪电环,resisted,电
NO.208,刺电环,strong_against,水
NO.208,刺电环,strong_against,翼
NO.208,刺电环,weak_against,地
NO.208,刺电环,resist,电
NO.208,刺电环,resist,翼
NO.208,刺电环,resist,机械
NO.208,刺电环,resisted,草
NO.208,刺电环,resisted,地
NO.208,刺电环,resisted,龙
NO.208,刺电环,resisted,电
NO.209,荆棘电环,strong_against,水
NO.209,荆棘电环,strong_against,翼
NO.209,荆棘电环,weak_against,地
NO.209,荆棘电环,resist,电
NO.209,荆棘电环,resist,翼
NO.209,荆棘电环,resist,机械
NO.209,荆棘电环,resisted,草
NO.209,荆棘电环,resisted,地
NO.209,荆棘电环,resisted,龙
NO.209,荆棘电环,resisted,电
NO.210,小箱怪,weak_against,水
NO.210,小箱怪,weak_against,火
NO.210,小箱怪,weak_against,幽
NO.210,小箱怪,resist,普通
NO.210,小箱怪,resist,草
NO.210,小箱怪,resist,冰
NO.210,小箱怪,resist,龙
NO.210,小箱怪,resist,毒
NO.210,小箱怪,resist,翼
NO.210,小箱怪,resist,萌
NO.210,小箱怪,resist,机械
NO.210,小箱怪,resist,幻
NO.211,迷迷箱怪,weak_against,水
NO.211,迷迷箱怪,weak_against,火
NO.211,迷迷箱怪,weak_against,幽
NO.211,迷迷箱怪,resist,普通
NO.211,迷迷箱怪,resist,草
NO.211,迷迷箱怪,resist,冰
NO.211,迷迷箱怪,resist,龙
NO.211,迷迷箱怪,resist,毒
NO.211,迷迷箱怪,resist,翼
NO.211,迷迷箱怪,resist,萌
NO.211,迷迷箱怪,resist,机械
NO.211,迷迷箱怪,resist,幻
NO.212,古钟蛇（本来的样子）,weak_against,恶
NO.212,古钟蛇（本来的样子）,weak_against,机械
NO.212,古钟蛇（本来的样子）,weak_against,地
NO.212,古钟蛇（本来的样子）,weak_against,幻
NO.212,古钟蛇（本来的样子）,resist,武
NO.212,古钟蛇（本来的样子）,resist,虫
NO.212,古钟蛇（本来的样子）,resist,草
NO.212,古钟蛇（本来的样子）,resist,萌
NO.213,寒音蛇（本来的样子）,weak_against,恶
NO.213,寒音蛇（本来的样子）,weak_against,机械
NO.213,寒音蛇（本来的样子）,weak_against,地
NO.213,寒音蛇（本来的样子）,weak_against,幻
NO.213,寒音蛇（本来的样子）,resist,武
NO.213,寒音蛇（本来的样子）,resist,虫
NO.213,寒音蛇（本来的样子）,resist,草
NO.213,寒音蛇（本来的样子）,resist,萌
NO.214,矮脚爬爬,strong_against,草
NO.214,矮脚爬爬,strong_against,恶
NO.214,矮脚爬爬,strong_against,幻
NO.214,矮脚爬爬,weak_against,火
NO.214,矮脚爬爬,weak_against,翼
NO.214,矮脚爬爬,resist,草
NO.214,矮脚爬爬,resist,武
NO.214,矮脚爬爬,resisted,火
NO.214,矮脚爬爬,resisted,毒
NO.214,矮脚爬爬,resisted,武
NO.214,矮脚爬爬,resisted,翼
NO.214,矮脚爬爬,resisted,幽
NO.214,矮脚爬爬,resisted,机械
NO.214,矮脚爬爬,resisted,萌
NO.215,恶魔红钻,weak_against,火
NO.215,恶魔红钻,weak_against,翼
NO.215,恶魔红钻,weak_against,光
NO.215,恶魔红钻,weak_against,虫
NO.215,恶魔红钻,weak_against,萌
NO.215,恶魔红钻,resist,草
NO.215,恶魔红钻,resist,幽
NO.215,恶魔红钻,resist,龙
NO.216,火尾瓦特,strong_against,草
NO.216,火尾瓦特,strong_against,冰
NO.216,火尾瓦特,strong_against,虫
NO.216,火尾瓦特,strong_against,机械
NO.216,火尾瓦特,weak_against,水
NO.216,火尾瓦特,weak_against,地
NO.216,火尾瓦特,resist,草
NO.216,火尾瓦特,resist,冰
NO.216,火尾瓦特,resist,虫
NO.216,火尾瓦特,resist,机械
NO.216,火尾瓦特,resist,萌
NO.216,火尾瓦特,resisted,水
NO.216,火尾瓦特,resisted,地
NO.216,火尾瓦特,resisted,龙
NO.217,火尾战士,strong_against,草
NO.217,火尾战士,strong_against,冰
NO.217,火尾战士,strong_against,虫
NO.217,火尾战士,strong_against,机械
NO.217,火尾战士,weak_against,水
NO.217,火尾战士,weak_against,地
NO.217,火尾战士,resist,草
NO.217,火尾战士,resist,冰
NO.217,火尾战士,resist,虫
NO.217,火尾战士,resist,机械
NO.217,火尾战士,resist,萌
NO.217,火尾战士,resisted,水
NO.217,火尾战士,resisted,地
NO.217,火尾战士,resisted,龙
NO.218,烈火守护,strong_against,草
NO.218,烈火守护,strong_against,冰
NO.218,烈火守护,strong_against,虫
NO.218,烈火守护,strong_against,机械
NO.218,烈火守护,weak_against,水
NO.218,烈火守护,weak_against,地
NO.218,烈火守护,resist,草
NO.218,烈火守护,resist,冰
NO.218,烈火守护,resist,虫
NO.218,烈火守护,resist,机械
NO.218,烈火守护,resist,萌
NO.218,烈火守护,resisted,水
NO.218,烈火守护,resisted,地
NO.218,烈火守护,resisted,龙
NO.219,里拉鳐,strong_against,火
NO.219,里拉鳐,strong_against,地
NO.219,里拉鳐,strong_against,机械
NO.219,里拉鳐,weak_against,草
NO.219,里拉鳐,weak_against,电
NO.219,里拉鳐,resist,火
NO.219,里拉鳐,resist,机械
NO.219,里拉鳐,resisted,草
NO.219,里拉鳐,resisted,冰
NO.219,里拉鳐,resisted,龙
NO.220,海枝枝（碧蓝珊瑚）,weak_against,草
NO.220,海枝枝（碧蓝珊瑚）,weak_against,电
NO.220,海枝枝（碧蓝珊瑚）,weak_against,光
NO.220,海枝枝（碧蓝珊瑚）,weak_against,幽
NO.220,海枝枝（碧蓝珊瑚）,weak_against,恶
NO.220,海枝枝（碧蓝珊瑚）,resist,火
NO.220,海枝枝（碧蓝珊瑚）,resist,机械
NO.220,海枝枝（碧蓝珊瑚）,resist,普通
NO.220,海枝枝（碧蓝珊瑚）,resist,毒
NO.220,海枝枝（碧蓝珊瑚）,resist,虫
NO.220,海枝枝（碧蓝珊瑚）,resist,武
NO.221,多西,weak_against,武
NO.221,多西,weak_against,水
NO.221,多西,resist,普通
NO.221,多西,resist,龙
NO.221,多西,resist,毒
NO.221,多西,resist,虫
NO.221,多西,resist,翼
NO.221,多西,resist,萌
NO.221,多西,resist,幻
NO.221,多西,resist,电
NO.222,库多西,weak_against,武
NO.222,库多西,weak_against,水
NO.222,库多西,resist,普通
NO.222,库多西,resist,龙
NO.222,库多西,resist,毒
NO.222,库多西,resist,虫
NO.222,库多西,resist,翼
NO.222,库多西,resist,萌
NO.222,库多西,resist,幻
NO.222,库多西,resist,电
NO.223,波多西,weak_against,武
NO.223,波多西,weak_against,水
NO.223,波多西,resist,普通
NO.223,波多西,resist,龙
NO.223,波多西,resist,毒
NO.223,波多西,resist,虫
NO.223,波多西,resist,翼
NO.223,波多西,resist,萌
NO.223,波多西,resist,幻
NO.223,波多西,resist,电
NO.224,小翼龙,weak_against,冰
NO.224,小翼龙,weak_against,龙
NO.224,小翼龙,weak_against,萌
NO.224,小翼龙,resist,草
NO.224,小翼龙,resist,火
NO.224,小翼龙,resist,水
NO.224,小翼龙,resist,翼
NO.224,小翼龙,resist,虫
NO.224,小翼龙,resist,武
NO.225,翼龙,weak_against,冰
NO.225,翼龙,weak_against,龙
NO.225,翼龙,weak_against,萌
NO.225,翼龙,resist,草
NO.225,翼龙,resist,火
NO.225,翼龙,resist,水
NO.225,翼龙,resist,翼
NO.225,翼龙,resist,虫
NO.225,翼龙,resist,武
NO.226,电动长颈鹿,strong_against,水
NO.226,电动长颈鹿,strong_against,翼
NO.226,电动长颈鹿,weak_against,地
NO.226,电动长颈鹿,resist,电
NO.226,电动长颈鹿,resist,翼
NO.226,电动长颈鹿,resist,机械
NO.226,电动长颈鹿,resisted,草
NO.226,电动长颈鹿,resisted,地
NO.226,电动长颈鹿,resisted,龙
NO.226,电动长颈鹿,resisted,电
NO.227,奔乐鹿,strong_against,水
NO.227,奔乐鹿,strong_against,翼
NO.227,奔乐鹿,weak_against,地
NO.227,奔乐鹿,resist,电
NO.227,奔乐鹿,resist,翼
NO.227,奔乐鹿,resist,机械
NO.227,奔乐鹿,resisted,草
NO.227,奔乐鹿,resisted,地
NO.227,奔乐鹿,resisted,龙
NO.227,奔乐鹿,resisted,电
NO.228,爵士鹿,strong_against,水
NO.228,爵士鹿,strong_against,翼
NO.228,爵士鹿,weak_against,地
NO.228,爵士鹿,resist,电
NO.228,爵士鹿,resist,翼
NO.228,爵士鹿,resist,机械
NO.228,爵士鹿,resisted,草
NO.228,爵士鹿,resisted,地
NO.228,爵士鹿,resisted,龙
NO.228,爵士鹿,resisted,电
NO.229,缇塔,strong_against,地
NO.229,缇塔,strong_against,冰
NO.229,缇塔,strong_against,萌
NO.229,缇塔,weak_against,武
NO.229,缇塔,weak_against,水
NO.229,缇塔,weak_against,火
NO.229,缇塔,resist,普通
NO.229,缇塔,resist,草
NO.229,缇塔,resist,冰
NO.229,缇塔,resist,龙
NO.229,缇塔,resist,毒
NO.229,缇塔,resist,虫
NO.229,缇塔,resist,翼
NO.229,缇塔,resist,萌
NO.229,缇塔,resist,机械
